1,0.013814138,0.008311951,-0.053910558,-0.007200761,0.043159941,-0.005174553,0.038677845,0.021944003,-0.000152754,-0.032311687,-0.057155387,0.067798792,-0.020074538,-0.053928602,0.022047665,-0.024841158,0.005406494,-0.021560999,0.055879301,0.018255508,0.040244628,0.046055532,-0.009500353,0.022538968,0.056533926,-0.044484307,-0.035877248,0.159620631,-0.042486755,-0.037104461,0.069404517,0.054071143,-0.022259431,-0.014365059,-0.005288317,-0.015337999,0.002659861,-0.078246225,0.024939202,0.032153299,-0.032674799,-0.003755215,0.002373285,-0.00015301,0.04828798,0.084671695,-0.020722358,0.014570153,0.044355907,-0.009950917,-0.022519087,0.060893573,-0.019309946,-0.042966051,-0.03300958,0.021103561,-0.024829638,-0.020838417,0.007603807,-0.05111364,-0.001453656,0.024354013,-0.03435182,0.06282486,-0.049092744,-0.048639951,-0.015397635,-0.040691977,-0.030245166,-0.028303764,-0.009048051,-0.001720408,0.011192191,0.105623523,-0.031828881,-0.022321212,-0.008132628,0.017179622,-0.029620985,-0.026420915,-0.009065157,-0.033044046,0.009458285,0.046442207,-0.042735343,-0.096814876,-0.007301969,0.012205217,0.094305705,0.052283508,0.090385625,-0.011246562,0.038962349,0.030145964,0.015978607,-0.008978177,-0.02572642,-0.023904181,0.048737701,0.010975686,0.080395439,0.028975456,0.045048851,0.002765621,0.014400014,0.061308893,-0.012521127,-0.015672017,-0.017362061,-0.060637127,0.01394321,-0.001671524,-0.008767731
0.013814138,1,-0.010336586,0.027695326,-0.019380612,0.091075094,-0.007795474,-0.011474054,-0.008776941,-0.005110311,-0.012948283,-0.01809228,-0.0215871,-0.00616911,0.011175347,0.000869687,-0.018425466,0.028061587,-0.009600396,0.004135371,0.041037632,-0.014735272,-0.014708149,0.005001138,-0.022490052,-0.019300555,-0.010542996,0.021097937,0.021359315,-0.016324878,-0.019947993,0.042182338,-0.006364758,-0.027709326,-0.020091033,0.018522704,-0.016621225,-0.012382473,-0.020175012,0.068725169,-0.006430005,-0.022546359,-0.011976014,-0.011773728,-0.040121187,0.008190821,-0.014527067,-0.007173092,-0.026693962,-0.002441881,-0.005289539,-0.023903454,-0.019612959,-0.004697131,-0.020358732,-0.009588327,-0.010505022,-0.006544616,-0.011390801,0.026058756,0.074392809,-0.013562545,0.010936106,0.010977492,-0.023926208,0.044765339,-0.008666213,-0.009523137,-0.027311889,-0.012524853,-0.001687602,-0.011775341,-0.007082633,0.071955591,-0.003485446,-0.0093964,-0.013842138,0.011211076,0.010737296,0.005260413,0.00400819,-0.000174225,-0.015315943,-0.007136626,-0.01206463,-0.027741746,-0.022911433,-0.005666162,-0.02632856,0.000750051,-0.003205027,-0.012864824,-0.009741034,-0.011819893,-0.015395276,-0.01957504,0.004897479,-0.01386013,-0.015950047,0.017525897,0.007430338,-0.010101219,0.010020049,-0.00783191,-0.017315676,-0.004251759,-0.033685677,-0.010470684,0.008572885,0.051046585,-0.024002146,-0.017823998,0.002478656,0.004976239
0.008311951,-0.010336586,1,-0.037189754,-0.012607874,-0.014246937,0.043856992,-0.029789675,-0.039938407,0.00662371,-0.016321858,-0.057174321,-0.052764721,0.020460371,-0.015236334,0.038054911,0.008397919,0.007475561,-0.026232895,-0.033838292,-0.006368672,0.008471158,0.068439757,0.046004854,-0.038703052,0.016695803,0.074779553,-0.023368308,0.050340552,-0.044867666,-0.028859544,0.025991309,-0.01746969,-0.042040355,0.026520608,-0.023707834,-0.047747284,-0.018916453,-0.026702186,0.058978042,-0.010287042,-0.023340959,-0.008790834,-0.024452593,-0.040708587,0.010061483,0.013912319,-0.018397423,0.003349795,0.028992731,-0.038335536,0.021543289,-0.048520362,-0.015524202,-0.057333269,-0.023096307,0.015874581,0.282319275,-0.013914908,0.015587742,-0.032422367,-0.005988544,-0.010662604,0.031470797,0.088017468,0.004848966,0.063483922,-0.038529594,0.009293252,0.035954182,-0.015395725,0.042444036,-0.008430178,-0.026174198,-0.051530296,-0.01810791,-0.045653595,0.006919716,-0.024763081,-0.00671998,-0.013234722,-0.018977614,-0.003451864,0.020596086,-0.058354871,-0.011809319,-0.016092405,-0.016125395,0.024450334,-0.01157967,-0.009153468,0.00587451,0.012909709,-0.009189601,0.004630746,-0.062096987,-0.004886166,0.020305199,0.002197864,0.010137217,-0.009483603,-0.082988597,-0.025193164,-0.039791358,0.005124473,-0.026084781,-0.001286859,-0.01601358,-0.005565601,0.022507849,-0.022679209,-0.010195582,-0.012524936,-0.038648209
-0.053910558,0.027695326,-0.037189754,1,0.025584492,0.020834556,0.085248735,0.052018333,0.120756079,-0.016567443,0.03468187,-0.016829853,-0.002844407,-0.04423825,-0.036011288,-0.053229633,0.041985312,0.069802807,-0.048382795,0.064822949,0.017742276,-0.001018168,-0.014044278,-0.047735282,-0.031618132,-0.02910396,0.080739553,0.080258483,-0.040711777,0.022245945,0.145368279,0.010062693,0.047242413,-0.055118186,-0.013013944,0.039091143,0.122741065,-0.000363826,0.020542822,0.018385877,-0.00221247,-0.010675902,0.063160783,-0.01050792,0.086848137,0.045011033,0.043703055,0.134907716,-0.008098351,0.080534233,-0.010398694,0.071640267,0.039686837,-0.021190986,0.032268049,0.008096125,-0.035098242,0.005287186,-0.023808104,-0.04162858,-0.002390959,-0.005902778,0.022461089,0.160843152,0.070616666,-0.06101074,0.131322384,0.012449113,0.03206412,-0.007880434,-0.026568469,0.021899131,-0.024527354,0.01146305,0.105720942,-0.001252825,-0.01834123,-0.005387504,0.098108492,-0.031686017,-0.025238505,-0.026130888,-0.017284639,-0.055700125,0.030380412,0.094969743,0.142414843,-0.019333478,-0.017354516,0.058013015,0.032544821,-0.004359648,0.023354321,0.024815488,0.074272387,0.131350106,-0.001266305,-0.058910421,-0.00170766,-0.00730544,0.106980448,-0.061266612,0.015566571,-0.006089975,-0.018160391,-0.008991192,-0.047602164,-0.025201802,0.027104634,0.002403177,0.062824437,0.057321761,0.014342401,-0.029727069
-0.007200761,-0.019380612,-0.012607874,0.025584492,1,0.009647147,0.004873097,-0.014208748,0.153189255,0.018733625,-0.036230676,0.068605409,0.033707382,0.131076965,0.015676758,0.001397668,-0.013648452,0.00316436,-0.015028572,0.035145689,0.0658635,0.044417841,-0.008944645,0.016547402,-0.046201014,-0.027699733,0.003206549,0.032814956,0.056484907,0.02717833,0.1170364,0.006370232,0.036651476,-0.053170398,0.00153366,-0.013981135,0.098728045,-0.035970072,-0.022989629,0.016221513,-0.010949923,-0.025651872,-0.002949767,0.062477895,0.020302357,-0.000309463,-0.033251,-0.008163921,-0.018630171,-0.024505368,-0.00627832,0.18443143,0.052795145,-0.024634993,0.066333716,0.229141881,-0.016477792,-0.008290896,-0.028965122,0.071321154,-0.045266415,0.005317979,-0.001407245,-0.024399105,-0.004248447,-0.049003609,-0.024741315,0.081059409,0.068031111,-0.018129961,-0.027193147,-0.02643483,-0.008994845,0.039367748,-0.16568088,-0.025161092,-0.036416644,0.042054827,0.024353347,-0.052923189,0.141877534,-0.03163968,0.034611118,0.016508592,0.235163231,0.022314647,0.083515719,0.057821401,-0.021113112,0.008345114,0.056610812,0.068330097,-0.020738714,0.034920961,0.005438936,0.038538836,0.005549963,-0.021685511,0.007759305,-0.06028216,0.100137057,-0.089805975,-0.043178561,0.065233754,-0.00662524,-0.010870297,0.084820442,0.150201197,0.084316504,0.088122144,0.060493567,-0.030996676,-0.028526224,-0.021043871
0.043159941,0.091075094,-0.014246937,0.020834556,0.009647147,1,0.01052105,0.057436342,-0.028406595,-0.005235519,-0.001110131,-0.022871444,-0.022436397,0.047463954,-0.020439901,-0.034923332,0.010023948,0.028678352,-0.004837281,0.030013424,-0.022973425,0.018636925,-0.008227258,-0.03498545,0.029265643,0.00350813,0.000709888,0.017299591,0.005051378,-0.002406231,-0.01708318,-0.026442114,0.000253689,-0.021333087,0.019691092,0.013796617,-0.015323108,-0.013376868,0.060954164,0.020293032,-0.003781709,-0.007363767,-0.012612373,-0.005495906,-0.022077518,-0.026285208,0.014229009,0.136534826,0.032413784,-0.001647197,-0.0070962,-0.006256778,-0.015878293,-0.003809599,-0.014996634,0.008095256,0.005686242,-0.015756396,0.003291164,-0.012390625,-0.013890122,-0.034899426,-0.012356437,-0.009895826,-0.024183612,-0.007405047,0.074925118,-0.022659639,0.041457496,-0.004464953,-0.008756801,-0.005627975,-0.015236469,-0.047727949,0.024163658,-0.005431332,-0.003345865,-0.034265297,-0.012964807,0.043374082,-0.009182548,-0.002709817,-0.018515096,-0.007881574,-0.011031874,0.011625255,0.002981009,-0.005133645,-0.02717199,0.032384845,-0.016905906,-0.008102919,-0.00791572,-0.014723968,0.002404578,-0.010614303,-0.007715808,0.000781594,-0.0168192,-0.026142359,0.015390366,-0.008033439,-0.011219174,-0.010679438,-0.014061327,-0.017880695,-0.036065445,-0.013328746,-0.004310545,-0.008164415,-0.033567979,-0.012806762,0.025013465,-0.023029304
-0.005174553,-0.007795474,0.043856992,0.085248735,0.004873097,0.01052105,1,0.02461443,0.020484399,0.018536828,0.040907279,0.001012053,-0.00939894,0.015818711,-0.008819466,0.014517634,-0.018024841,0.004024669,0.018312271,0.007784638,-0.026827654,0.007998327,-0.006196583,0.011828745,-0.011520584,-0.014705086,0.039943804,0.041442456,0.026943048,-0.014811681,0.054105632,0.01049667,-0.016300599,-0.004921027,-0.020955095,0.015167952,0.058328631,-0.022176899,0.013483246,-0.013732116,0.070176528,-0.013071961,-0.009675551,-0.021007497,-0.004562793,-0.013731358,-0.027694262,0.043939079,-0.013680539,-0.001358788,0.018287993,0.020701019,0.013769827,-0.013216795,-0.015980418,-0.01561412,-0.02287853,0.051984458,-0.017512473,0.005708971,0.010436567,-0.010658148,-0.011402888,-0.015996621,0.009728401,-0.029509779,0.060823492,0.013523952,0.030020777,-0.002827009,-0.011784893,-0.005479752,-0.008049121,-0.012367795,0.056739247,-0.002324053,-0.027337865,0.018248385,0.055449469,5.40275E-05,0.05420268,-0.016345808,-0.01837245,-0.005875505,-0.031799307,0.040111591,0.009576076,0.000671119,-0.005400312,0.036067397,-0.02420426,0.011486094,-0.010271959,-0.027816686,0.011805071,0.045668608,0.016127327,-0.001132544,-0.00265792,0.028919884,0.028574536,-0.03976299,-0.017099407,-0.030251208,-0.008441712,0.007330423,0.004931711,-0.022313935,-0.012845203,0.032313906,0.024305184,-0.017555125,0.094587375,-0.013624396
0.038677845,-0.011474054,-0.029789675,0.052018333,-0.014208748,0.057436342,0.02461443,1,0.045511064,0.023496642,-0.042503844,0.032928817,-0.002765445,0.077969288,-0.032676548,0.006752702,0.050681458,0.068264596,-0.019986554,0.05681683,0.03553913,0.008320318,0.012182984,-0.026390801,-0.048078238,0.003101394,0.040684212,0.017084059,0.06295983,0.047580692,0.01756133,0.007921208,0.041302909,-0.012255575,0.004266459,-0.011978185,0.052477636,-0.031446656,0.065658716,0.017984927,-0.019689638,-0.001048111,-0.011963313,-0.034438907,4.46456E-05,0.080393011,0.010283172,0.023475493,0.038048553,-0.025274538,0.003761922,0.028236064,-0.017934423,-0.039037958,0.043298462,0.086508762,0.014447388,-0.028875925,-0.024778564,0.01252834,-0.018253447,-0.01402812,0.11675368,-0.024945812,0.039914084,-0.036213314,7.49976E-06,0.008012188,0.129480694,0.003665321,0.013214663,0.01620414,-0.006845866,-0.074221943,0.069434965,0.008655577,0.067329264,-0.048102998,0.054610882,-0.018570694,-0.001269549,0.067339655,-0.029436329,0.086665487,-0.001239548,0.057744865,0.060476493,0.005913658,0.042578252,0.000232001,0.024838809,0.012275916,0.00747018,0.002858433,0.072073185,0.112919469,0.015656435,-0.002236443,-0.034402669,0.002134429,0.065269721,0.008697461,0.044731222,0.091466191,0.029870063,-0.004205443,0.084521982,0.019085132,0.032849633,0.066053967,0.072035806,-0.035034866,-0.020066506,0.043277887
0.021944003,-0.008776941,-0.039938407,0.120756079,0.153189255,-0.028406595,0.020484399,0.045511064,1,-0.01833352,-0.035795012,0.028025878,0.087245019,0.039534197,0.086243332,-0.002775155,0.023190239,0.035931099,-0.020577026,0.060572651,0.093510744,0.078763473,-0.008665393,-0.034442959,-0.063750981,-0.019026927,0.084405676,0.02384894,0.029029891,0.01903693,0.097361476,-0.0328821,-0.00493784,-0.087005962,-0.061319792,-0.029258826,0.182255963,-0.029017082,-0.002876069,0.074109033,-0.01908715,0.025387826,-0.014730322,0.007695091,0.129231823,0.051095988,0.108239746,-0.004353882,-0.001773047,-0.00019897,-0.00794881,0.136758539,-0.014921027,-0.043885162,0.09982278,0.106345126,0.047487106,0.009434104,0.017673182,0.070875652,0.023336077,-0.023357197,0.052938229,0.049874463,0.019206221,-0.07189732,-0.011073491,0.073990149,0.108785462,0.043860487,-0.026406842,0.030031375,-0.018345597,-0.03436833,-0.079989945,0.017183014,0.002611531,-0.045187481,0.10547616,-0.076542257,0.064395755,-0.022183729,-0.016395582,-0.025175905,0.244341819,0.0427335,0.065661089,0.016474851,0.043904883,0.038199234,0.058861411,0.035207285,-0.015883497,-0.000757915,0.166438255,0.087743398,0.011160772,-0.017510476,-0.035995076,-0.004102319,0.137484038,0.02277416,-0.01735144,0.030336633,0.036905868,-0.027761773,0.087311753,0.032855234,0.028178418,0.016173064,0.167055688,-0.000509053,-0.025885393,0.034563452
-0.000152754,-0.005110311,0.00662371,-0.016567443,0.018733625,-0.005235519,0.018536828,0.023496642,-0.01833352,1,0.003732277,-0.035515813,-0.020732122,0.026643037,0.074937746,-0.004924711,-0.005691839,0.019729136,-0.001438876,0.057863549,0.025982241,0.060732871,0.143441779,0.062342503,0.028987709,-0.024747636,-0.009852256,0.101238696,-0.010414268,-0.022925309,0.038024066,0.035271746,-0.003034938,-0.010502497,0.046435899,-0.050398988,0.025362646,-0.020508541,0.042551921,0.01065734,0.103837299,-0.009478795,-0.011447403,-0.001246116,-0.030264308,-0.018142078,-0.023526719,-0.007390939,0.014081534,0.006672686,0.020287978,0.075104982,0.060921293,0.001403109,-0.035028923,0.065600352,-0.005176653,-0.010354963,-0.013783421,0.036716152,0.014195474,0.019891031,0.004148712,0.024096694,-0.01655672,-0.012068212,-0.008465135,0.013444024,-0.036223537,-0.007295495,-0.002575224,-0.007067151,-0.012753025,-0.007408574,-0.013872657,-0.013088681,-0.026442297,0.057254664,-0.010142641,-0.018678561,-0.013183175,-0.016342555,-0.023093948,0.010773936,-0.012398375,0.009165447,0.006606961,-0.003818056,-0.006809975,-0.000173557,-0.009843211,0.04398165,-0.002174762,0.002606893,-0.017900679,0.008932801,-0.015836855,-0.024180689,-0.01022432,-0.024164958,0.007634513,0.061691027,-0.003670859,0.04492194,-0.007829468,-0.015355588,0.0177626,-0.00866397,0.049802884,0.039391606,0.006603694,-0.022311827,0.090510168,-0.015283852
